sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-143_iter-1,depth-143_iter-2,depth-143_iter-3,depth-143_iter-4,depth-143_iter-5,depth-143_iter-6,depth-143_iter-7,depth-143_iter-8,depth-143_iter-9,depth-143_iter-10,depth-285_iter-1,depth-285_iter-2,depth-285_iter-3,depth-285_iter-4,depth-285_iter-5,depth-285_iter-6,depth-285_iter-7,depth-285_iter-8,depth-285_iter-9,depth-285_iter-10,depth-427_iter-1,depth-427_iter-2,depth-427_iter-3,depth-427_iter-4,depth-427_iter-5,depth-427_iter-6,depth-427_iter-7,depth-427_iter-8,depth-427_iter-9,depth-427_iter-10,depth-569_iter-1,depth-569_iter-2,depth-569_iter-3,depth-569_iter-4,depth-569_iter-5,depth-569_iter-6,depth-569_iter-7,depth-569_iter-8,depth-569_iter-9,depth-569_iter-10,depth-712_iter-1,depth-712_iter-2,depth-712_iter-3,depth-712_iter-4,depth-712_iter-5,depth-712_iter-6,depth-712_iter-7,depth-712_iter-8,depth-712_iter-9,depth-712_iter-10,depth-854_iter-1,depth-854_iter-2,depth-854_iter-3,depth-854_iter-4,depth-854_iter-5,depth-854_iter-6,depth-854_iter-7,depth-854_iter-8,depth-854_iter-9,depth-854_iter-10,depth-996_iter-1,depth-996_iter-2,depth-996_iter-3,depth-996_iter-4,depth-996_iter-5,depth-996_iter-6,depth-996_iter-7,depth-996_iter-8,depth-996_iter-9,depth-996_iter-10,depth-1138_iter-1,depth-1138_iter-2,depth-1138_iter-3,depth-1138_iter-4,depth-1138_iter-5,depth-1138_iter-6,depth-1138_iter-7,depth-1138_iter-8,depth-1138_iter-9,depth-1138_iter-10,depth-1281_iter-1,depth-1281_iter-2,depth-1281_iter-3,depth-1281_iter-4,depth-1281_iter-5,depth-1281_iter-6,depth-1281_iter-7,depth-1281_iter-8,depth-1281_iter-9,depth-1281_iter-10
L4S137,1,1,1,1,1,1,1,1,1,1,45,32,43,36,47,48,34,35,40,42,67,53,62,62,59,64,69,53,61,65,74.0,71.0,72.0,66.0,74.0,67.0,63.0,72.0,69.0,73.0,72.0,72.0,71.0,69.0,77.0,81.0,76.0,79.0,72.0,69.0,80.0,75.0,78.0,82.0,80.0,82.0,79.0,79.0,82.0,80.0,84.0,87.0,84.0,81.0,78.0,80.0,83.0,82.0,82.0,85.0,85.0,86.0,86.0,85.0,85.0,86.0,84.0,85.0,85.0,86.0,87.0,87.0,86.0,88.0,87.0,84.0,89.0,89.0,86.0,86.0,91.0,90.0,87.0,88.0,91.0,91.0,90.0,89.0,87.0,85.0
L4S63,1,1,1,1,1,1,1,1,1,1,49,57,54,55,58,56,56,62,64,63,81,81,73,83,88,79,90,78,87,80,92.0,96.0,90.0,97.0,92.0,93.0,93.0,93.0,101.0,86.0,110.0,107.0,103.0,102.0,105.0,99.0,104.0,105.0,109.0,102.0,113.0,111.0,108.0,106.0,107.0,110.0,117.0,106.0,118.0,111.0,118.0,117.0,115.0,114.0,114.0,111.0,115.0,126.0,113.0,114.0,122.0,118.0,123.0,118.0,126.0,119.0,121.0,114.0,119.0,120.0,119.0,120.0,119.0,116.0,127.0,121.0,114.0,127.0,121.0,119.0,125.0,128.0,119.0,120.0,126.0,125.0,125.0,124.0,123.0,124.0
L5S104,1,1,1,1,1,1,1,1,1,1,16,16,14,16,16,16,15,16,17,18,17,18,16,18,17,17,17,17,19,18,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,
L5S155,1,1,1,1,1,1,1,1,1,1,14,14,14,12,12,12,12,11,12,12,15,14,13,13,12,14,15,14,14,14,15.0,14.0,14.0,15.0,15.0,15.0,15.0,14.0,15.0,15.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,
L5S174,1,1,1,1,1,1,1,1,1,1,15,16,15,16,13,15,15,13,14,16,15,16,16,18,18,18,16,18,15,18,17.0,17.0,18.0,18.0,18.0,19.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,19.0,19.0,18.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,
L5S203,1,1,1,1,1,1,1,1,1,1,15,15,15,14,13,14,13,15,11,16,16,14,17,16,15,16,17,17,16,16,17.0,17.0,18.0,18.0,17.0,16.0,18.0,15.0,16.0,16.0,17.0,16.0,18.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,
L5S222,1,1,1,1,1,1,1,1,1,1,13,17,13,12,14,13,12,11,16,12,16,17,16,15,17,17,18,15,16,15,18.0,18.0,16.0,18.0,17.0,20.0,19.0,18.0,18.0,21.0,20.0,20.0,19.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,19.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,19.0,20.0,20.0,21.0,20.0,20.0,21.0,20.0,19.0,20.0,20.0,21.0,21.0,21.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,20.0,21.0,21.0,21.0,21.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0
L5S240,1,1,1,1,1,1,1,1,1,1,17,13,15,14,16,14,13,14,16,15,17,18,16,15,17,17,19,17,18,17,17.0,18.0,17.0,18.0,17.0,16.0,17.0,19.0,18.0,18.0,19.0,17.0,18.0,18.0,19.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,
L6S20,1,1,1,1,1,1,1,1,1,1,26,19,24,17,17,16,18,14,20,23,21,20,28,28,21,23,24,23,23,22,29.0,24.0,27.0,25.0,28.0,30.0,27.0,30.0,28.0,26.0,28.0,28.0,30.0,27.0,29.0,27.0,29.0,30.0,27.0,30.0,29.0,31.0,31.0,28.0,31.0,34.0,32.0,31.0,31.0,28.0,31.0,30.0,30.0,32.0,30.0,31.0,29.0,32.0,35.0,33.0,36.0,32.0,35.0,31.0,34.0,34.0,34.0,34.0,32.0,32.0,33.0,35.0,33.0,29.0,34.0,34.0,36.0,35.0,36.0,35.0,33.0,37.0,35.0,33.0,33.0,34.0,32.0,35.0,32.0,34.0
L6S68,1,1,1,1,1,1,1,1,1,1,15,23,20,17,16,17,17,20,20,17,21,24,20,27,21,22,23,23,22,22,23.0,24.0,27.0,26.0,26.0,27.0,23.0,28.0,27.0,25.0,26.0,24.0,24.0,28.0,26.0,29.0,28.0,27.0,27.0,27.0,28.0,31.0,28.0,29.0,28.0,25.0,29.0,30.0,27.0,25.0,28.0,29.0,26.0,29.0,31.0,27.0,29.0,29.0,30.0,31.0,28.0,30.0,29.0,32.0,29.0,31.0,27.0,29.0,32.0,29.0,31.0,31.0,32.0,32.0,30.0,29.0,29.0,31.0,30.0,32.0,31.0,32.0,31.0,31.0,32.0,33.0,33.0,32.0,32.0,33.0
L6S93,1,1,1,1,1,1,1,1,1,1,26,28,24,27,24,28,27,22,26,24,30,33,31,29,30,34,29,33,29,31,32.0,34.0,36.0,33.0,33.0,35.0,33.0,32.0,35.0,37.0,35.0,37.0,35.0,34.0,38.0,35.0,32.0,34.0,36.0,34.0,35.0,35.0,37.0,35.0,36.0,35.0,38.0,37.0,35.0,36.0,37.0,38.0,36.0,36.0,37.0,39.0,38.0,38.0,37.0,35.0,37.0,37.0,38.0,38.0,39.0,39.0,37.0,37.0,39.0,38.0,38.0,38.0,39.0,37.0,38.0,40.0,38.0,39.0,40.0,37.0,40.0,38.0,40.0,40.0,39.0,39.0,38.0,38.0,39.0,36.0
